Journal	Top 5 Dummy	Date	Role	First name	Surname	Affiliation 1	Country 1	Continent 1	Location 1	lat	lon	Affiliation 2	Country 2	Continent 2	Location 2	lat2	lon2
Games and Economic Behavior	0	28/7/20	Advisory Editor	SN	Ali	Pennsylvania State University, State College, Pennsylvania	USA	North America	40.798132, -77.860246	40.798132	-77.860246						
Games and Economic Behavior	0	28/7/20	Advisory Editor	R	Amir	Iowa, Iowa City, Iowa	USA	North America	41.661234, -91.536159	41.661234	-91.536159						
Games and Economic Behavior	0	28/7/20	Advisory Editor	R	Aumann	Hebrew University of Jerusalem	Israel	Asia	31.794695, 35.241358	31.794695	35.241358						
Games and Economic Behavior	0	28/7/20	Advisory Editor	M	Babaioff	Microsoft, Herzliya	Israel	Asia	32.158184, 34.808496	32.158184	34.808496						
Games and Economic Behavior	0	28/7/20	Advisory Editor	S	Barbera	Autonomous University of Barcelona	Spain	Europe	41.501892, 2.104806	41.501892	2.104806						
Games and Economic Behavior	0	28/7/20	Advisory Editor	P	Battigalli	Bocconi, Milan	Italy	Europe	45.448521, 9.189797	45.448521	9.189797						
Games and Economic Behavior	0	28/7/20	Advisory Editor	F	Bloch	Sorbonne, Paris	France	Europe	48.850863, 2.341201	48.850863	2.341201						
Games and Economic Behavior	0	28/7/20	Advisory Editor	A	Blume	Arizona, Tucson	USA	North America	32.231912, -110.950251	32.231912	-110.950251						
Games and Economic Behavior	0	28/7/20	Advisory Editor	JA	Bohren	University of Pennsylvania, Philadelphia	USA	North America	39.952206, -75.193462	39.952206	-75.193462						
Games and Economic Behavior	0	28/7/20	Advisory Editor	J	Brandts	Institute for Economic Analysis, Bellaterra	Spain	Europe	41.501859, 2.104451	41.501859	2.104451						
Games and Economic Behavior	0	28/7/20	Advisory Editor	E	Bueno de Mesquita	Chicago	USA	North America	41.788584, -87.598897	41.788584	-87.598897						
Games and Economic Behavior	0	28/7/20	Advisory Editor	TN	Cason	Purdue, West Lafayette, Indiana	USA	North America	40.423599, -86.921112	40.423599	-86.921112						
Games and Economic Behavior	0	28/7/20	Advisory Editor	YK	Che	Columbia, New York, New York	USA	North America	40.807511, -73.962670	40.807511	-73.96267						
Games and Economic Behavior	0	28/7/20	Advisory Editor	YK	Chen	Michigan, Ann Arbor, Michigan	USA	North America	42.278083, -83.738335	42.278083	-83.738335						
Games and Economic Behavior	0	28/7/20	Advisory Editor	I-K	Cho	Emory, Atlanta, Georgia	USA	North America	33.797385, -84.322303	33.797385	-84.322303						
Games and Economic Behavior	0	28/7/20	Advisory Editor	V	Conitzer	Duke, Durham, South Carolina	USA	North America	36.001426, -78.938354	36.001426	-78.938354						
Games and Economic Behavior	0	28/7/20	Advisory Editor	DJ	Cooper	Florida State University, Tallahassee, Florida	USA	North America	30.441859, -84.298800	30.441859	-84.2988						
Games and Economic Behavior	0	28/7/20	Advisory Editor	J	Cremer	Toulouse	France	Europe	43.605413, 1.431878	43.605413	1.431878						
Games and Economic Behavior	0	28/7/20	Advisory Editor	C	Daskalakis	MIT, Cambridge, Massachusetts	USA	North America	42.359964, -71.094364	42.359964	-71.094364						
Games and Economic Behavior	0	28/7/20	Advisory Editor	A	Di Tillio	Bocconi, Milan	Italy	Europe	45.448521, 9.189798	45.448521	9.189798						
Games and Economic Behavior	0	28/7/20	Advisory Editor	J	Duffy	UC Irvine	USA	North America	33.640397, -117.844433	33.640397	-117.844433						
Games and Economic Behavior	0	28/7/20	Advisory Editor	B	Dutta	Warwick, Coventry	UK	Europe	52.379334, -1.561647	52.379334	-1.561647						
Games and Economic Behavior	0	28/7/20	Advisory Editor	E	Einy	Ben Gurion, Beersheba	Israel	Asia	31.262181, 34.801525	31.262181	34.801525						
Games and Economic Behavior	0	28/7/20	Advisory Editor	K	Eliaz	Tel Aviv	Israel	Asia	32.113464, 34.804242	32.113464	34.804242						
Games and Economic Behavior	0	28/7/20	Advisory Editor	T	Ellingsen	Stockholm School of Economics	Sweden	Europe	59.341722, 18.056758	59.341722	18.056758						
Games and Economic Behavior	0	28/7/20	Advisory Editor	M	Feldman	Tel Aviv	Israel	Asia	32.113464, 34.804243	32.113464	34.804243						
Games and Economic Behavior	0	28/7/20	Advisory Editor	D	Gale	NYU, New York, NY	USA	North America	40.729542, -73.996569	40.729542	-73.996569						
Games and Economic Behavior	0	28/7/20	Advisory Editor	J	Goeree	UNSW	Australia	Australasia	-33.914768, 151.230834	-33.914768	151.230834						
Games and Economic Behavior	0	28/7/20	Advisory Editor	Oriana	Gossner	Paris School of Economics	France	Europe	48.822471, 2.330800	48.822471	2.3308						
Games and Economic Behavior	0	28/7/20	Advisory Editor	J	Halpern	Cornell, Ithaca, New York	USA	North America	42.453433, -76.473530	42.453433	-76.47353						
Games and Economic Behavior	0	28/7/20	Advisory Editor	P	Heidhues	European School of Management and Technology GmbH, Berlin	Germany	Europe	52.515699, 13.401311	52.515699	13.401311						
Games and Economic Behavior	0	28/7/20	Advisory Editor	A	Heifetz	Open University of Israel, Ra'anana	Israel	Asia	32.188992, 34.887706	32.188992	34.887706						
Games and Economic Behavior	0	28/7/20	Advisory Editor	S	Huck	Social Sciences Research Center Berlin	Germany	Europe	52.506541, 13.365065	52.506541	13.365065						
Games and Economic Behavior	0	28/7/20	Advisory Editor	S	Kariv	UC Berkeley	USA	North America	37.872026, -122.258398	37.872026	-122.258398						
Games and Economic Behavior	0	28/7/20	Advisory Editor	R	Kirkegaard	Guelph, Ontario	Canada	North America	43.532807, -80.226513	43.532807	-80.226513						
Games and Economic Behavior	0	28/7/20	Advisory Editor	D	Kovenock	Chapman University, Orange, California	USA	North America	33.793166, -117.852102	33.793166	-117.852102						
Games and Economic Behavior	0	28/7/20	Advisory Editor	D	Kubler	Social Sciences Research Center Berlin	Germany	Europe	52.506541, 13.365065	52.506541	13.365065						
Games and Economic Behavior	0	28/7/20	Advisory Editor	D	Levin	Ohio State University, Columbus, Ohio	USA	North America	40.006144, -83.016723	40.006144	-83.016723						
Games and Economic Behavior	0	28/7/20	Advisory Editor	Q	Liu	Columbia, New York, New York	USA	North America	40.807511, -73.962671	40.807511	-73.962671						
Games and Economic Behavior	0	28/7/20	Advisory Editor	I	Macho-Stadler	Autonomous University of Barcelona	Spain	Europe	41.501892, 2.104807	41.501892	2.104807						
Games and Economic Behavior	0	28/7/20	Advisory Editor	C	Martinelli	George Mason, Fairfax, Virginia	USA	North America	38.829711, -77.307651	38.829711	-77.307651						
Games and Economic Behavior	0	28/7/20	Advisory Editor	E	Maskin	Harvard, Cambridge	USA	North America	42.376971, -71.116753	42.376971	-71.116753						
Games and Economic Behavior	0	28/7/20	Advisory Editor	SA	Matthews	University of Pennsylvania, Philadelphia	USA	North America	39.952206, -75.193463	39.952206	-75.193463						
Games and Economic Behavior	0	28/7/20	Advisory Editor	RP	McLean	Rutgers, New Brunswick	USA	North America	40.500798, -74.447637	40.500798	-74.447637						
Games and Economic Behavior	0	28/7/20	Advisory Editor	A	McLennan	Queensland, Brisbane	Australia	Australasia	-27.497460, 153.013991	-27.49746	153.013991						
Games and Economic Behavior	0	28/7/20	Advisory Editor	P	Milgrom	Stanford, California	USA	North America	37.427436, -122.169787	37.427436	-122.169787						
Games and Economic Behavior	0	28/7/20	Advisory Editor	R	Morton	NYU, New York, NY	USA	North America	40.729542, -73.996558	40.729542	-73.996558	NYU - Abu Dhabi	United Arab Emirates	Asia	24.523983, 54.434577	24.523983	54.434577
Games and Economic Behavior	0	28/7/20	Advisory Editor	H	Moulin	Glasgow	UK	Europe	55.872145, -4.288046	55.872145	-4.288046						
Games and Economic Behavior	0	28/7/20	Advisory Editor	N	Nisan	Hebrew University of Jerusalem	Israel	Asia	31.794695, 35.241358	31.794695	35.241358						
Games and Economic Behavior	0	28/7/20	Advisory Editor	Th	Offerman	Amsterdam	Netherlands	Europe	52.355916, 4.955642	52.355916	4.955642						
Games and Economic Behavior	0	28/7/20	Advisory Editor	R	Oprea	UC Santa Barbara	USA	North America	34.413892, -119.849101	34.413892	-119.849101						
Games and Economic Behavior	0	28/7/20	Advisory Editor	H	Peters	Maastricht	Netherlands	Europe	50.847192, 5.686577	50.847192	5.686577						
Games and Economic Behavior	0	28/7/20	Advisory Editor	M	Pycia	Zurich	Switzerland	Europe	47.374322, 8.550916	47.374322	8.550916						
Games and Economic Behavior	0	28/7/20	Advisory Editor	L	Renou	Queen Mary, London	UK	Europe	51.524030, -0.040484	51.52403	-0.040484						
Games and Economic Behavior	0	28/7/20	Advisory Editor	F	Riedel	Bielefeld	Germany	Europe	52.036684, 8.495221	52.036684	8.495221						
Games and Economic Behavior	0	28/7/20	Advisory Editor	W	Sandholm	Wisconsin, Madison	USA	North America	43.076647, -89.412649	43.076647	-89.412649						
Games and Economic Behavior	0	28/7/20	Advisory Editor	J	Schummer	Northwestern, Evanston, Illinois	USA	North America	42.056483, -87.675126	42.056483	-87.675126						
Games and Economic Behavior	0	28/7/20	Advisory Editor	R	Serrano	Brown, Providence, Rhode Island	USA	North America	41.826732, -71.402482	41.826732	-71.402482						
Games and Economic Behavior	0	28/7/20	Advisory Editor	V	Skreta	UT Austin	USA	North America	30.284965, -97.733785	30.284965	-97.733785						
Games and Economic Behavior	0	28/7/20	Advisory Editor	VL	Smith	Chapman University, Orange, California	USA	North America	33.793166, -117.852103	33.793166	-117.852103						
Games and Economic Behavior	0	28/7/20	Advisory Editor	R	Smorodinsky	Technion, Haifa	Israel	Asia	32.761475, 35.019647	32.761475	35.019647						
Games and Economic Behavior	0	28/7/20	Advisory Editor	E	Solan	Tel Aviv	Israel	Asia	32.113464, 34.804244	32.113464	34.804244						
Games and Economic Behavior	0	28/7/20	Advisory Editor	M	Tennenholtz	Technion, Haifa	Israel	Asia	32.761475, 35.019647	32.761475	35.019647						
Games and Economic Behavior	0	28/7/20	Advisory Editor	W	Thomson	Rochester, Rochester, New York	USA	North America	43.130440, -77.626177	43.13044	-77.626177						
Games and Economic Behavior	0	28/7/20	Advisory Editor	MU	Unver	Boston College	USA	North America	42.335517, -71.168755	42.335517	-71.168755						
Games and Economic Behavior	0	28/7/20	Advisory Editor	F	Vega-Redondo	Bocconi, Milan	Italy	Europe	45.448521, 9.189799	45.448521	9.189799						
Games and Economic Behavior	0	28/7/20	Advisory Editor	G	Weizsacker	German Institute for Economic Research, Berlin	Germany	Europe	52.512288, 13.388636	52.512288	13.388636						
Games and Economic Behavior	0	28/7/20	Advisory Editor	RB	Wilson	Stanford, California	USA	North America	37.427436, -122.169788	37.427436	-122.169788						
Games and Economic Behavior	0	28/7/20	Advisory Editor	E	Winter	Leicester	UK	Europe	52.621159, -1.124729	52.621159	-1.124729						
Games and Economic Behavior	0	28/7/20	Advisory Editor	L	Yariv	Caltech, Pasadena, California	USA	North America	34.137560, -118.125376	34.13756	-118.125376						
Games and Economic Behavior	0	28/7/20	Advisory Editor	P	Young	Oxford	UK	Europe	51.754826, -1.254604	51.754826	-1.254604						
Games and Economic Behavior	0	28/7/20	Advisory Editor	S	Zamir	Hebrew University of Jerusalem	Israel	Asia	31.794695, 35.241358	31.794695	35.241358						
Games and Economic Behavior	0	28/7/20	Editor	M	Battaglini	Cornell, Ithaca, New York	USA	North America	42.453433, -76.473531	42.453433	-76.473531						
Games and Economic Behavior	0	28/7/20	Editor	S	Bikhchandani	UCLA	USA	North America	34.068961, -118.445097	34.068961	-118.445097						
Games and Economic Behavior	0	28/7/20	Editor	G	Charness	UC Santa Barbara	USA	North America	34.413892, -119.849102	34.413892	-119.849102						
Games and Economic Behavior	0	28/7/20	Editor	V	Crawford	Oxford	UK	Europe	51.754826, -1.254605	51.754826	-1.254605						
Games and Economic Behavior	0	28/7/20	Editor	F	Forges	Paris Dauphine University	France	Europe	48.870317, 2.274065	48.870317	2.274065						
Games and Economic Behavior	0	28/7/20	Editor	T	Roughgarden	Columbia, New York, New York	USA	North America	40.807511, -73.962672	40.807511	-73.962672						
Games and Economic Behavior	0	28/7/20	Editor	N	Vielle	HEC Paris	France	Europe	48.757461, 2.169436	48.757461	2.169436						
Games and Economic Behavior	0	28/7/20	Editor in chief	Ehud	Kalai	Northwestern, Evanston, Illinois	USA	North America	42.056483, -87.675127	42.056483	-87.675127						
Health Economics	0	1/8/20	Associate Editor	David	Bishai	Johns Hopkins, Baltimore, Maryland	USA	North America	39.329914, -76.620489	39.329914	-76.620489						
Health Economics	0	1/8/20	Associate Editor	Werner	Brouwer	Erasmus University, Rotterdam	Netherlands	Europe	51.916600, 4.525785	51.9166	4.525785						
Health Economics	0	1/8/20	Associate Editor	Ronelle	Burger	Stellenbosch University	South Africa	Africa	-33.932803, 18.864468	-33.932803	18.864468						
Health Economics	0	1/8/20	Associate Editor	Phillip	Clarke	Melbourne	Australia	Australasia	-37.798401, 144.960914	-37.798401	144.960914						
Health Economics	0	1/8/20	Associate Editor	Richard	Cookson	York, Yorkshire	UK	Europe	53.946109, -1.051847	53.946109	-1.051847						
Health Economics	0	1/8/20	Associate Editor	Philip	DeCicca	McMaster University, Hamilton, Ontario	Canada	North America	43.260824, -79.919258	43.260824	-79.919258						
Health Economics	0	1/8/20	Associate Editor	Marisa	Domino	North Carolina, Chapel Hill, North Carolina	USA	North America	35.904756, -79.046839	35.904756	-79.046839						
Health Economics	0	1/8/20	Associate Editor	Brigitte	Dormont	Paris Dauphine University	France	Europe	48.870317, 2.274065	48.870317	2.274065						
Health Economics	0	1/8/20	Associate Editor	Jalpa	Doshi	University of Pennsylvania, Philadelphia	USA	North America	39.952206, -75.193464	39.952206	-75.193464						
Health Economics	0	1/8/20	Associate Editor	Davide	Dragone	Bologna	Italy	Europe	44.496767, 11.353998	44.496767	11.353998						
Health Economics	0	1/8/20	Associate Editor	Pilar	Gomez	Erasmus University, Rotterdam	Netherlands	Europe	51.916600, 4.525784	51.9166	4.525784						
Health Economics	0	1/8/20	Associate Editor	Richard	Grieve	London School of Hygiene & Tropical Medicine	UK	Europe	51.520744, -0.130070	51.520744	-0.13007						
Health Economics	0	1/8/20	Associate Editor	Paul	Grootendorst	Toronto	Canada	North America	43.665216, -79.396175	43.665216	-79.396175						
Health Economics	0	1/8/20	Associate Editor	Toshiaki	Iizuka	Tokyo	Japan	Asia	35.712673, 139.761667	35.712673	139.761667						
Health Economics	0	1/8/20	Associate Editor	Karine	Lamiraud	ESSEC Business School, Cergy	France	Europe	49.033516, 2.076572	49.033516	2.076572						
Health Economics	0	1/8/20	Associate Editor	Emily	Lancsar	ANU	Australia	Australasia	-35.277709, 149.118368	-35.277709	149.118368						
Health Economics	0	1/8/20	Associate Editor	Audrey	Laporte	Toronto	Canada	North America	43.665216, -79.396176	43.665216	-79.396176						
Health Economics	0	1/8/20	Associate Editor	Rosella	Levaggi	Brescia	Italy	Europe	45.538055, 10.217351	45.538055	10.217351						
Health Economics	0	1/8/20	Associate Editor	Gordon	Liu	Peking University, Beijing	China	Asia	39.987106, 116.305895	39.987106	116.305895						
Health Economics	0	1/8/20	Associate Editor	Jui-fen	Lu	Chang Gung University, Taoyuan City	Taiwan	Asia	25.033723, 121.389247	25.033723	121.389247						
Health Economics	0	1/8/20	Associate Editor	Shiko	Maruyama	UTS, Sydney	Australia	Australasia	-33.883291, 151.200619	-33.883291	151.200619						
Health Economics	0	1/8/20	Associate Editor	Emma	McIntosh	Glasgow	UK	Europe	55.872145, -4.288047	55.872145	-4.288047						
Health Economics	0	1/8/20	Associate Editor	Sean	Nicholson	Cornell, Ithaca, New York	USA	North America	42.453433, -76.473532	42.453433	-76.473532						
Health Economics	0	1/8/20	Associate Editor	Edward	Norton	Michigan, Ann Arbor, Michigan	USA	North America	42.278083, -83.738336	42.278083	-83.738336						
Health Economics	0	1/8/20	Associate Editor	Owen	O'Donnell	Erasmus University, Rotterdam	Netherlands	Europe	51.916600, 4.525787	51.9166	4.525787						
Health Economics	0	1/8/20	Associate Editor	Albert	Okunade	Memphis, Tennessee	USA	North America	35.118851, -89.937428	35.118851	-89.937428						
Health Economics	0	1/8/20	Associate Editor	Catherine	Pitt	London School of Hygiene & Tropical Medicine	UK	Europe	51.520744, -0.130070	51.520744	-0.13007						
Health Economics	0	1/8/20	Associate Editor	Daniel	Polsky	Johns Hopkins, Baltimore, Maryland	USA	North America	39.329914, -76.620490	39.329914	-76.62049						
Health Economics	0	1/8/20	Associate Editor	Jennifer	Roberts	Sheffield	UK	Europe	53.380998, -1.488076	53.380998	-1.488076						
Health Economics	0	1/8/20	Associate Editor	Anthony	Scott	Melbourne	Australia	Australasia	-37.798401, 144.960915	-37.798401	144.960915						
Health Economics	0	1/8/20	Associate Editor	Anne	Spencer	Exeter	UK	Europe	50.737117, -3.535201	50.737117	-3.535201						
Health Economics	0	1/8/20	Associate Editor	Matthew	Sutton	Manchester	UK	Europe	53.466910, -2.233962	53.46691	-2.233962						
